id,trial,response
40,8,0
40,2,100
40,24,100
40,18,100
40,17,100
40,4,100
40,23,100
40,7,0
41,0,0
41,0,0
41,0,2
41,3,3
41,22,100
41,24,100
41,23,100
41,1,99
41,8,0
41,7,0
41,18,100
41,6,4
41,17,100
41,12,7
41,10,99
41,14,100
41,13,99
41,15,100
41,16,98
41,9,99
41,20,5
41,5,2
41,2,100
41,21,81
41,11,7
41,4,97
41,19,8
42,0,0
42,0,2
42,16,97
42,19,96
42,15,98
42,13,100
42,21,100
42,18,100
42,7,98
42,3,100
42,1,100
42,2,100
42,14,100
42,24,96
42,6,1
42,4,99
42,8,2
42,5,4
42,12,2
42,11,0
42,20,2
42,10,99
42,23,97
42,17,97
42,22,97
42,9,96
43,0,98
43,0,1
43,7,1
43,4,100
43,10,99
43,9,98
43,15,99
43,2,100
43,18,99
43,16,100
43,13,100
43,6,1
43,11,1
43,23,98
43,24,99
43,12,98
43,14,98
43,21,100
43,19,0
43,20,2
43,8,1
43,17,100
43,3,97
43,1,100
43,5,2
43,22,99
44,0,0
44,0,1
44,0,0
44,19,50
44,3,98
44,20,51
44,8,2
44,15,51
44,21,3
44,2,100
44,10,99
44,18,97
44,1,96
44,13,97
44,23,6
44,7,2
44,4,3
44,9,100
44,14,55
44,22,98
44,24,100
44,12,51
44,6,9
44,17,97
44,11,53
44,5,97
44,16,100
45,0,1
45,24,50
45,18,98
45,15,16
45,9,99
45,3,70
45,20,1
45,23,2
45,2,94
45,5,1
45,1,97
45,16,94
45,14,90
45,6,0
45,8,2
45,7,1
45,19,1
45,17,99
45,13,95
45,10,97
45,11,1
45,4,2
45,22,1
45,21,2
45,12,18
46,0,1
46,0,1
46,10,99
46,19,0
46,9,74
46,20,10
46,2,64
46,24,18
46,6,2
46,5,1
46,7,1
46,12,3
46,22,71
46,15,68
46,8,3
46,13,72
46,18,83
46,21,3
46,16,98
46,3,82
46,14,68
46,17,100
46,4,1
46,11,3
46,1,98
46,23,55
47,0,0
47,24,1
47,23,99
47,9,100
47,6,98
47,12,100
47,17,100
47,19,100
47,8,97
47,4,100
47,13,17
47,5,9
47,22,88
47,15,85
47,10,92
47,11,88
47,14,22
47,2,94
47,21,74
47,3,98
47,7,99
47,18,96
47,20,95
47,1,96
47,16,85
48,0,9
48,9,97
48,17,97
48,23,95
48,20,88
48,1,91
48,10,95
48,12,9
48,18,97
48,5,9
48,8,7
48,22,88
48,19,12
48,14,17
48,11,14
48,6,14
48,3,85
48,16,90
48,13,90
48,2,91
48,21,87
48,7,12
48,24,84
48,4,11
48,15,88
49,0,0
49,16,100
49,1,100
49,18,100
49,13,85
49,20,0
49,6,0
49,8,0
49,12,0
49,15,92
49,11,83
49,9,100
49,7,0
49,23,11
49,14,0
49,22,69
49,17,100
49,10,100
49,24,75
49,21,85
49,3,83
49,5,0
49,19,0
49,4,0
49,2,100
50,0,83
50,0,73
50,0,79
50,0,77
50,0,71
50,0,74
50,6,97
50,22,65
50,15,66
50,18,71
50,20,64
50,16,65
50,17,51
50,13,74
50,14,74
50,7,71
50,19,63
50,3,61
50,1,66
50,9,67
50,23,65
50,4,65
50,11,63
50,10,62
50,21,59
50,8,83
50,12,77
50,2,73
50,24,63
50,5,73
