id,trial,response
22.0,18,2
22.0,7,100
22.0,1,51
22.0,2,99
22.0,9,2
22.0,23,1
22.0,11,2
22.0,5,97
22.0,8,98
22.0,17,3
22.0,12,2
22.0,21,1
22.0,22,1
22.0,19,2
23.0,0,97
23.0,0,100
23.0,0,98
23.0,0,100
23.0,15,73
23.0,21,1
23.0,6,97
23.0,9,62
23.0,14,4
23.0,22,4
23.0,13,1
23.0,5,99
23.0,11,2
23.0,24,3
23.0,8,98
23.0,23,4
23.0,3,96
23.0,2,97
23.0,17,5
23.0,10,29
23.0,20,4
23.0,1,97
23.0,18,90
23.0,4,98
23.0,7,99
23.0,16,1
23.0,19,3
23.0,12,4
24.0,0,99
24.0,0,100
24.0,5,98
24.0,19,6
24.0,21,13
24.0,17,31
24.0,6,100
24.0,23,3
24.0,7,94
24.0,3,100
24.0,2,100
24.0,13,0
24.0,10,46
24.0,22,10
24.0,12,1
24.0,4,99
24.0,11,1
24.0,14,16
24.0,24,2
24.0,20,29
24.0,1,88
24.0,8,98
24.0,9,10
24.0,15,14
24.0,18,47
24.0,16,1
25.0,0,98
25.0,0,98
25.0,11,0
25.0,3,81
25.0,9,51
25.0,6,97
25.0,5,66
25.0,17,70
25.0,7,91
25.0,1,98
25.0,18,30
25.0,16,0
25.0,21,3
25.0,23,67
25.0,19,2
25.0,20,29
25.0,24,3
25.0,14,0
25.0,13,4
25.0,2,74
25.0,22,50
25.0,4,50
25.0,10,45
25.0,15,5
25.0,8,16
25.0,12,2
26.0,0,99
26.0,20,12
26.0,2,98
26.0,15,17
26.0,6,99
26.0,10,17
26.0,12,6
26.0,18,29
26.0,9,11
26.0,22,50
26.0,1,86
26.0,24,11
26.0,17,7
26.0,8,83
26.0,21,5
26.0,19,1
26.0,13,1
26.0,23,0
26.0,14,83
26.0,7,100
26.0,5,100
26.0,16,0
26.0,11,50
26.0,3,100
26.0,4,100
27.0,0,100
27.0,22,1
27.0,6,99
27.0,24,2
27.0,5,99
27.0,10,51
27.0,21,2
27.0,18,50
27.0,3,99
27.0,19,1
27.0,14,2
27.0,12,1
27.0,8,99
27.0,7,50
27.0,1,51
27.0,20,3
27.0,13,1
27.0,16,1
27.0,9,3
27.0,15,2
27.0,2,99
27.0,17,4
27.0,11,50
27.0,23,3
27.0,4,97
28.0,0,99
28.0,0,96
28.0,0,93
28.0,21,1
28.0,1,85
28.0,12,6
28.0,20,28
28.0,8,95
28.0,14,11
28.0,3,100
28.0,6,98
28.0,5,99
28.0,22,26
28.0,10,96
28.0,23,50
28.0,19,5
28.0,2,93
28.0,9,2
28.0,15,4
28.0,16,2
28.0,11,2
28.0,18,25
28.0,4,98
28.0,17,22
28.0,13,3
28.0,24,5
28.0,7,96
29.0,0,68
29.0,18,61
29.0,14,24
29.0,10,34
29.0,19,0
29.0,8,89
29.0,22,32
29.0,7,93
29.0,12,7
29.0,2,89
29.0,23,4
29.0,21,34
29.0,3,100
29.0,11,11
29.0,1,62
29.0,16,14
29.0,20,14
29.0,6,88
29.0,9,41
29.0,5,89
29.0,17,29
29.0,4,95
29.0,13,9
29.0,24,11
29.0,15,19
30.0,0,100
30.0,3,100
30.0,20,0
30.0,21,0
30.0,7,100
30.0,13,0
30.0,1,100
30.0,22,0
30.0,12,0
30.0,24,0
30.0,11,0
30.0,2,100
30.0,9,0
30.0,4,100
30.0,19,0
30.0,18,1
30.0,6,100
30.0,5,100
30.0,14,0
30.0,16,0
30.0,15,0
30.0,8,100
30.0,17,0
30.0,23,0
30.0,10,0
31.0,0,99
31.0,21,1
31.0,16,0
31.0,8,98
31.0,17,0
31.0,24,1
31.0,6,100
31.0,12,0
31.0,19,1
31.0,13,1
31.0,2,100
31.0,5,100
31.0,1,100
31.0,14,0
31.0,3,100
31.0,7,72
31.0,4,100
31.0,20,1
31.0,23,0
31.0,11,0
31.0,10,0
31.0,18,0
31.0,9,0
31.0,15,0
31.0,22,0
32.0,0,100
32.0,24,23
32.0,1,100
32.0,10,26
32.0,3,99
32.0,21,4
32.0,12,1
32.0,4,100
32.0,6,100
32.0,19,12
32.0,17,9
32.0,7,99
32.0,23,46
32.0,9,1
32.0,13,3
32.0,11,2
32.0,14,78
32.0,15,23
32.0,5,98
32.0,8,99
32.0,18,2
32.0,22,2
32.0,20,14
32.0,16,2
32.0,2,99
33.0,0,85
33.0,16,0
33.0,23,0
33.0,7,67
33.0,8,95
33.0,4,100
33.0,15,43
33.0,3,100
33.0,19,0
33.0,13,0
33.0,18,20
33.0,24,0
33.0,12,16
33.0,22,13
33.0,17,11
33.0,11,0
33.0,2,100
33.0,14,51
33.0,5,63
33.0,9,15
33.0,21,0
33.0,20,0
33.0,6,100
33.0,10,67
33.0,1,85
34.0,0,97
34.0,0,100
34.0,16,0
34.0,22,24
34.0,4,100
34.0,20,51
34.0,3,100
34.0,15,0
34.0,10,5
34.0,2,84
34.0,14,0
34.0,24,0
34.0,9,24
34.0,7,72
34.0,13,0
34.0,19,17
34.0,8,76
34.0,18,24
34.0,1,50
34.0,5,88
34.0,12,0
34.0,6,98
34.0,11,0
34.0,23,50
34.0,21,26
34.0,17,25
35.0,0,72
35.0,0,59
35.0,3,99
35.0,20,31
35.0,19,6
35.0,6,96
35.0,22,1
35.0,18,5
35.0,21,4
35.0,14,25
35.0,2,99
35.0,17,16
35.0,4,96
35.0,15,50
35.0,1,50
35.0,23,51
35.0,24,5
35.0,7,71
35.0,10,49
35.0,9,25
35.0,5,98
35.0,16,0
35.0,13,4
35.0,12,2
35.0,11,2
35.0,8,72
36.0,0,98
36.0,0,100
36.0,2,85
36.0,7,56
36.0,9,23
36.0,17,27
36.0,1,79
36.0,15,0
36.0,5,100
36.0,14,0
36.0,4,100
36.0,16,0
36.0,20,13
36.0,10,12
36.0,19,0
36.0,13,0
36.0,11,0
36.0,23,7
36.0,6,100
36.0,12,0
36.0,18,40
36.0,24,0
36.0,21,11
36.0,22,7
36.0,8,100
36.0,3,100
37.0,0,74
37.0,0,98
37.0,21,0
37.0,23,1
37.0,1,76
37.0,7,99
37.0,8,99
37.0,16,0
37.0,19,1
37.0,9,1
37.0,4,99
37.0,2,99
37.0,20,1
37.0,18,0
37.0,22,0
37.0,12,1
37.0,17,0
37.0,11,0
37.0,13,1
37.0,24,0
37.0,15,1
37.0,6,99
37.0,14,23
37.0,5,99
37.0,10,0
37.0,3,99
38.0,0,66
38.0,0,79
38.0,0,74
38.0,17,1
38.0,5,97
38.0,2,98
38.0,4,99
38.0,12,0
38.0,3,98
38.0,15,10
38.0,7,97
38.0,11,2
38.0,18,50
38.0,1,99
38.0,9,4
38.0,23,2
38.0,20,74
38.0,8,96
38.0,21,2
38.0,10,4
38.0,24,2
38.0,13,1
38.0,16,1
38.0,22,1
38.0,19,1
38.0,14,2
38.0,6,99
39.0,0,99
39.0,0,99
39.0,0,99
39.0,0,99
39.0,2,99
39.0,23,99
39.0,5,100
39.0,7,1
39.0,13,0
39.0,12,1
39.0,1,98
39.0,8,72
39.0,24,1
39.0,14,10
39.0,10,50
39.0,18,13
39.0,6,100
39.0,16,1
39.0,17,53
39.0,11,1
39.0,22,1
39.0,19,0
39.0,4,100
39.0,9,1
39.0,3,99
39.0,20,3
39.0,15,51
39.0,21,1
40.0,0,100
40.0,23,2
40.0,5,99
40.0,24,0
40.0,15,65
40.0,14,0
40.0,8,63
40.0,2,100
40.0,1,56
40.0,7,93
40.0,16,0
40.0,3,100
40.0,13,0
40.0,10,61
40.0,11,0
40.0,21,0
40.0,6,99
40.0,17,50
40.0,12,0
40.0,20,26
40.0,22,21
40.0,4,99
40.0,19,7
40.0,9,1
40.0,18,18
41.0,0,70
41.0,3,99
41.0,12,0
41.0,6,100
41.0,15,0
41.0,14,0
41.0,13,0
41.0,18,24
41.0,24,25
41.0,23,39
41.0,22,3
41.0,8,100
41.0,4,99
41.0,19,50
41.0,20,25
41.0,16,0
41.0,17,26
41.0,7,100
41.0,9,1
41.0,10,48
41.0,1,50
41.0,11,24
41.0,5,98
41.0,2,100
41.0,21,50
,0,91
,0,91
,23,0
,3,99
,7,100
,17,0
,16,0
,20,8
,15,1
,22,0
,2,100
,18,11
,10,9
,13,0
,8,100
,9,1
,1,89
,6,100
,14,19
,19,0
,4,100
,21,0
,24,0
,11,0
,5,100
,12,0
43.0,0,86
43.0,15,24
43.0,1,64
43.0,10,30
43.0,14,16
43.0,19,27
43.0,2,51
43.0,23,25
43.0,9,23
43.0,12,10
43.0,20,18
43.0,21,12
43.0,7,79
43.0,13,5
43.0,11,12
43.0,16,12
43.0,8,73
43.0,22,23
43.0,24,22
43.0,17,24
43.0,3,87
43.0,6,87
43.0,4,93
43.0,5,87
43.0,18,28
44.0,0,98
44.0,0,99
44.0,0,99
44.0,0,100
44.0,23,1
44.0,13,2
44.0,2,98
44.0,6,99
44.0,4,98
44.0,15,2
44.0,8,96
44.0,16,2
44.0,17,1
44.0,21,2
44.0,10,98
44.0,9,1
44.0,11,0
44.0,5,97
44.0,24,4
44.0,14,36
44.0,22,2
44.0,20,2
44.0,1,85
44.0,7,2
44.0,12,1
44.0,19,1
44.0,18,50
44.0,3,98
45.0,0,98
45.0,0,98
45.0,16,0
45.0,19,0
45.0,17,0
45.0,8,100
45.0,6,100
45.0,23,2
45.0,14,98
45.0,5,99
45.0,13,99
45.0,24,2
45.0,15,2
45.0,10,3
45.0,4,99
45.0,2,98
45.0,20,3
45.0,12,0
45.0,11,2
45.0,9,3
45.0,1,99
45.0,3,97
45.0,18,1
45.0,21,2
45.0,22,3
45.0,7,99
46.0,0,98
46.0,0,98
46.0,0,100
46.0,20,2
46.0,14,2
46.0,17,2
46.0,11,2
46.0,24,0
46.0,18,0
46.0,10,50
46.0,2,100
46.0,19,1
46.0,6,99
46.0,13,1
46.0,9,1
46.0,22,2
46.0,4,99
46.0,5,99
46.0,15,2
46.0,7,99
46.0,3,100
46.0,23,0
46.0,1,99
46.0,16,0
46.0,12,0
46.0,21,1
46.0,8,99
47.0,0,100
47.0,0,100
47.0,6,100
47.0,3,100
47.0,1,100
47.0,7,100
47.0,20,0
47.0,17,0
47.0,15,0
47.0,18,0
47.0,24,0
47.0,9,0
47.0,22,0
47.0,19,0
47.0,10,50
47.0,21,0
47.0,11,0
47.0,23,0
47.0,2,100
47.0,5,100
47.0,16,0
47.0,13,0
47.0,12,0
47.0,14,0
47.0,8,100
47.0,4,100
48.0,0,98
48.0,0,99
48.0,0,96
48.0,20,2
48.0,8,91
48.0,18,51
48.0,15,49
48.0,10,3
48.0,13,3
48.0,7,98
48.0,9,5
48.0,22,3
48.0,23,5
48.0,21,1
48.0,14,2
48.0,16,4
48.0,19,4
48.0,1,48
48.0,24,4
48.0,12,2
48.0,11,4
48.0,6,96
48.0,4,99
48.0,5,99
48.0,3,98
48.0,2,99
48.0,17,9
49.0,0,79
49.0,19,51
49.0,8,97
49.0,2,99
49.0,15,24
49.0,6,96
49.0,7,49
49.0,21,2
49.0,13,18
49.0,17,86
49.0,1,51
49.0,4,99
49.0,5,96
49.0,23,1
49.0,10,76
49.0,11,50
49.0,18,26
49.0,9,1
49.0,12,9
49.0,22,50
49.0,16,10
49.0,24,3
49.0,3,97
49.0,20,1
49.0,14,8
50.0,0,75
50.0,0,71
50.0,0,99
50.0,11,0
50.0,9,23
50.0,18,3
50.0,15,0
50.0,7,100
50.0,10,1
50.0,22,0
50.0,3,100
50.0,24,0
50.0,8,100
50.0,13,24
50.0,12,0
50.0,23,0
50.0,20,0
50.0,17,0
50.0,2,100
50.0,21,0
50.0,19,0
50.0,6,100
50.0,14,100
50.0,16,0
50.0,5,100
50.0,1,100
50.0,4,100
